move_key,symbol,year,event_type,event_ordinal,date,pct_through_move,gain_from_move_start,history_bars,label,move_gain_pct,close,event_gap_pct,event_rel_vol,event_rel_vol20,close_in_range,adr_pct_20,dollar_vol_20m,rs_63d,above_sma50,above_sma200,ema_stack_bull,trend_template,pct_off_52wk_high,pct_above_52wk_low,prior_gain_1m,prior_gain_3m,prior_gain_6m,trail60_ema10_adh,trail60_sma50_touches,tightness_10,depth_20,contraction_5v15,spy_above_50sma,spy_above_200sma,fwd_bars,fwd_ret_5,fwd_ret_10,fwd_ret_20,fwd_ret_60,fwd_mfe_60,fwd_mae_60,lod_stop_survives_20,reach_2r_before_stop,fwd_ema10_adh_60,fwd_max_dd_60
ANR_2008,ANR,2008,breakout20,3,2008-02-28,21.3,69.7,763,,444.25,42.98,-0.94,1.06,0.78,69.37,7.35,127.95,1.68,True,True,True,True,-1.98,223.4,28.11,61.64,138.91,71.67,7,6.74,31.24,0.46,False,False,60,-5.23,-3.12,1.12,70.54,75.36,-18.64,False,False,76.67,-19.09
ANR_2008,ANR,2008,breakout50,3,2008-02-28,21.3,69.7,763,,444.25,42.98,-0.94,1.06,0.78,69.37,7.35,127.95,1.68,True,True,True,True,-1.98,223.4,28.11,61.64,138.91,71.67,7,6.74,31.24,0.46,False,False,60,-5.23,-3.12,1.12,70.54,75.36,-18.64,False,False,76.67,-19.09
ANR_2008,ANR,2008,breakout20,4,2008-04-03,41.0,77.2,787,,444.25,44.86,-0.36,1.58,1.59,94.03,6.65,134.13,1.48,True,True,True,True,-0.47,188.28,11.2,39.75,83.25,63.33,6,6.01,22.41,0.59,True,False,60,8.67,12.48,8.05,129.65,132.72,0.33,True,True,90.0,-14.34
ANR_2008,ANR,2008,breakout50,4,2008-04-03,41.0,77.2,787,,444.25,44.86,-0.36,1.58,1.59,94.03,6.65,134.13,1.48,True,True,True,True,-0.47,188.28,11.2,39.75,83.25,63.33,6,6.01,22.41,0.59,True,False,60,8.67,12.48,8.05,129.65,132.72,0.33,True,True,90.0,-14.34
ANR_2008,ANR,2008,breakout20,5,2008-04-18,50.0,104.1,798,,444.25,51.68,1.13,0.78,0.78,45.83,5.86,150.27,2.06,True,True,True,True,-2.69,224.62,40.7,114.26,98.77,80.0,1,3.45,29.49,0.46,True,False,60,-1.3,-1.97,32.24,83.82,110.39,-11.38,False,True,81.67,-26.17
ANR_2008,ANR,2008,breakout50,5,2008-04-18,50.0,104.1,798,,444.25,51.68,1.13,0.78,0.78,45.83,5.86,150.27,2.06,True,True,True,True,-2.69,224.62,40.7,114.26,98.77,80.0,1,3.45,29.49,0.46,True,False,60,-1.3,-1.97,32.24,83.82,110.39,-11.38,False,True,81.67,-26.17
ANR_2008,ANR,2008,breakout20,6,2008-05-05,59.0,121.9,809,,444.25,56.18,8.86,2.19,2.51,58.76,5.65,138.61,1.46,True,True,True,True,-2.65,252.89,17.65,49.69,116.16,73.33,0,4.65,20.85,1.35,True,False,60,6.18,21.47,50.11,82.52,112.35,-1.96,True,True,76.67,-26.17
ANR_2008,ANR,2008,breakout50,6,2008-05-05,59.0,121.9,809,,444.25,56.18,8.86,2.19,2.51,58.76,5.65,138.61,1.46,True,True,True,True,-2.65,252.89,17.65,49.69,116.16,73.33,0,4.65,20.85,1.35,True,False,60,6.18,21.47,50.11,82.52,112.35,-1.96,True,True,76.67,-26.17
ANR_2008,ANR,2008,gap,1,2008-05-05,59.0,121.9,809,,444.25,56.18,8.86,2.19,2.51,58.76,5.65,138.61,1.46,True,True,True,True,-2.65,252.89,17.65,49.69,116.16,73.33,0,4.65,20.85,1.35,True,False,60,6.18,21.47,50.11,82.52,112.35,-1.96,True,True,76.67,-26.17
ANR_2008,ANR,2008,breakout20,7,2008-05-13,63.9,147.3,815,,444.25,62.61,-0.22,0.97,1.02,92.8,5.69,165.2,1.82,True,True,True,True,-0.41,293.28,31.23,89.15,134.58,76.67,0,8.61,27.15,0.58,True,False,60,12.38,26.94,43.57,57.34,90.54,-0.85,True,True,75.0,-26.17
ANR_2008,ANR,2008,breakout50,7,2008-05-13,63.9,147.3,815,,444.25,62.61,-0.22,0.97,1.02,92.8,5.69,165.2,1.82,True,True,True,True,-0.41,293.28,31.23,89.15,134.58,76.67,0,8.61,27.15,0.58,True,False,60,12.38,26.94,43.57,57.34,90.54,-0.85,True,True,75.0,-26.17
ANR_2008,ANR,2008,breakout20,8,2008-05-21,68.9,183.1,821,,444.25,71.69,0.84,1.63,1.51,22.36,5.7,214.09,1.72,True,True,True,True,-4.88,350.31,38.18,78.38,199.08,76.67,0,8.04,39.23,0.65,True,False,60,9.07,21.1,31.87,25.95,66.41,-4.03,False,True,65.0,-26.17
ANR_2008,ANR,2008,breakout50,8,2008-05-21,68.9,183.1,821,,444.25,71.69,0.84,1.63,1.51,22.36,5.7,214.09,1.72,True,True,True,True,-4.88,350.31,38.18,78.38,199.08,76.67,0,8.04,39.23,0.65,True,False,60,9.07,21.1,31.87,25.95,66.41,-4.03,False,True,65.0,-26.17
ANR_2008,ANR,2008,breakout20,9,2008-05-30,73.8,222.3,827,,444.25,81.6,1.15,0.97,0.81,82.56,5.71,279.56,1.92,True,True,True,True,-0.73,412.56,67.94,101.43,188.14,78.33,0,6.28,40.56,0.51,True,False,60,6.61,15.25,26.25,20.39,46.2,-5.62,True,True,61.67,-26.17
ANR_2008,ANR,2008,breakout50,9,2008-05-30,73.8,222.3,827,,444.25,81.6,1.15,0.97,0.81,82.56,5.71,279.56,1.92,True,True,True,True,-0.73,412.56,67.94,101.43,188.14,78.33,0,6.28,40.56,0.51,True,False,60,6.61,15.25,26.25,20.39,46.2,-5.62,True,True,61.67,-26.17
ANR_2008,ANR,2008,breakout20,10,2008-06-13,82.0,271.4,837,,444.25,94.04,0.8,1.29,0.99,97.59,5.73,424.72,2.22,True,True,True,True,-0.16,490.7,51.19,133.06,203.94,90.0,0,3.84,29.46,0.41,False,False,60,0.71,9.55,4.89,-32.28,26.86,-33.91,False,False,51.67,-40.66
ANR_2008,ANR,2008,breakout50,10,2008-06-13,82.0,271.4,837,,444.25,94.04,0.8,1.29,0.99,97.59,5.73,424.72,2.22,True,True,True,True,-0.16,490.7,51.19,133.06,203.94,90.0,0,3.84,29.46,0.41,False,False,60,0.71,9.55,4.89,-32.28,26.86,-33.91,False,False,51.67,-40.66
ANR_2008,ANR,2008,gap,2,2008-07-16,100.0,313.7,859,,444.25,104.74,24.14,3.12,2.55,11.27,8.99,654.63,2.27,True,True,True,True,-12.2,557.91,11.04,105.98,254.21,81.67,0,6.89,35.45,1.09,False,False,60,-17.13,-2.1,-10.85,-65.41,4.32,-70.05,False,False,28.33,-70.02
BIG_2008,BIG,2008,move_start,1,2008-01-09,0.0,0.0,349,,184.92,12.97,-0.23,1.07,1.11,66.28,4.48,54.77,0.49,False,False,False,False,-64.12,4.6,-27.74,-56.11,-56.37,3.33,4,8.03,31.34,1.18,False,False,60,11.72,23.36,29.53,74.94,84.04,-3.47,True,True,81.67,-14.33
BIG_2008,BIG,2008,breakout20,1,2008-01-31,8.5,33.7,364,,184.92,17.34,-1.18,0.75,0.72,81.08,7.0,56.93,0.79,True,False,False,False,-52.03,39.84,8.44,-29.17,-31.76,23.33,1,5.99,29.9,0.7,False,False,60,-3.11,0.4,-2.83,54.15,57.96,-13.49,False,False,78.33,-14.33
BIG_2008,BIG,2008,breakout20,2,2008-02-11,12.5,43.6,371,,184.92,18.63,0.67,1.28,1.35,83.52,7.67,55.29,0.97,True,False,True,False,-48.46,50.24,41.46,-12.0,-28.35,31.67,3,6.29,34.35,0.79,False,False,60,-6.44,-7.84,11.43,48.63,53.78,-12.18,False,False,81.67,-11.69
BIG_2008,BIG,2008,breakout20,3,2008-03-05,21.6,63.7,387,,184.92,21.23,16.05,3.06,3.17,76.34,5.57,59.06,1.33,True,False,True,False,-41.27,71.21,31.62,20.83,-29.42,46.67,3,7.35,30.78,1.3,False,False,60,-0.89,-2.03,8.01,46.3,48.99,-8.57,False,False,80.0,-11.69
BIG_2008,BIG,2008,breakout50,1,2008-03-05,21.6,63.7,387,,184.92,21.23,16.05,3.06,3.17,76.34,5.57,59.06,1.33,True,False,True,False,-41.27,71.21,31.62,20.83,-29.42,46.67,3,7.35,30.78,1.3,False,False,60,-0.89,-2.03,8.01,46.3,48.99,-8.57,False,False,80.0,-11.69
BIG_2008,BIG,2008,gap,1,2008-03-05,21.6,63.7,387,,184.92,21.23,16.05,3.06,3.17,76.34,5.57,59.06,1.33,True,False,True,False,-41.27,71.21,31.62,20.83,-29.42,46.67,3,7.35,30.78,1.3,False,False,60,-0.89,-2.03,8.01,46.3,48.99,-8.57,False,False,80.0,-11.69
BIG_2008,BIG,2008,breakout20,4,2008-03-24,28.4,82.7,399,,184.92,23.69,5.46,1.2,1.14,87.76,5.68,71.57,1.59,True,True,True,False,-34.47,91.05,40.93,47.23,-22.91,65.0,3,5.28,31.46,0.78,True,False,60,-5.87,-4.22,-0.63,43.52,47.24,-11.69,False,False,81.67,-11.47
BIG_2008,BIG,2008,breakout50,2,2008-03-24,28.4,82.7,399,,184.92,23.69,5.46,1.2,1.14,87.76,5.68,71.57,1.59,True,True,True,False,-34.47,91.05,40.93,47.23,-22.91,65.0,3,5.28,31.46,0.78,True,False,60,-5.87,-4.22,-0.63,43.52,47.24,-11.69,False,False,81.67,-11.47
BIG_2008,BIG,2008,breakout20,5,2008-04-24,41.5,92.8,422,,184.92,25.0,1.29,1.5,1.85,88.76,3.97,52.09,1.52,True,True,True,False,-30.84,101.61,7.25,56.25,-5.05,78.33,3,4.56,16.98,1.13,True,False,60,11.44,11.28,8.08,16.12,39.52,-0.08,True,True,65.0,-24.46
BIG_2008,BIG,2008,breakout50,3,2008-04-24,41.5,92.8,422,,184.92,25.0,1.29,1.5,1.85,88.76,3.97,52.09,1.52,True,True,True,False,-30.84,101.61,7.25,56.25,-5.05,78.33,3,4.56,16.98,1.13,True,False,60,11.44,11.28,8.08,16.12,39.52,-0.08,True,True,65.0,-24.46
BIG_2008,BIG,2008,breakout20,6,2008-05-02,44.9,118.3,428,,184.92,28.31,0.11,1.11,1.29,55.26,4.1,60.69,1.59,True,True,True,False,-21.69,128.31,23.46,61.68,18.06,81.67,1,7.87,26.98,0.49,True,False,60,-1.8,1.06,8.76,4.91,23.21,-8.05,False,False,58.33,-24.46
BIG_2008,BIG,2008,breakout50,4,2008-05-02,44.9,118.3,428,,184.92,28.31,0.11,1.11,1.29,55.26,4.1,60.69,1.59,True,True,True,False,-21.69,128.31,23.46,61.68,18.06,81.67,1,7.87,26.98,0.49,True,False,60,-1.8,1.06,8.76,4.91,23.21,-8.05,False,False,58.33,-24.46
BIG_2008,BIG,2008,breakout20,7,2008-05-13,48.9,121.7,435,,184.92,28.75,0.6,0.74,0.89,62.2,3.52,61.27,1.52,True,True,True,False,-20.47,131.85,31.76,58.23,38.35,81.67,0,1.68,24.98,0.3,True,False,60,-4.07,-0.77,10.89,8.9,21.32,-9.46,False,False,58.33,-24.46
BIG_2008,BIG,2008,breakout50,5,2008-05-13,48.9,121.7,435,,184.92,28.75,0.6,0.74,0.89,62.2,3.52,61.27,1.52,True,True,True,False,-20.47,131.85,31.76,58.23,38.35,81.67,0,1.68,24.98,0.3,True,False,60,-4.07,-0.77,10.89,8.9,21.32,-9.46,False,False,58.33,-24.46
BIG_2008,BIG,2008,breakout20,8,2008-05-29,55.1,136.4,446,,184.92,30.66,6.31,2.91,3.02,48.4,3.43,65.11,1.68,True,True,True,False,-15.19,147.26,14.23,72.15,54.69,80.0,0,4.4,16.63,1.7,True,False,60,5.68,7.66,2.19,9.13,13.76,-15.1,True,True,63.33,-24.46
BIG_2008,BIG,2008,breakout50,6,2008-05-29,55.1,136.4,446,,184.92,30.66,6.31,2.91,3.02,48.4,3.43,65.11,1.68,True,True,True,False,-15.19,147.26,14.23,72.15,54.69,80.0,0,4.4,16.63,1.7,True,False,60,5.68,7.66,2.19,9.13,13.76,-15.1,True,True,63.33,-24.46
BIG_2008,BIG,2008,gap,2,2008-05-29,55.1,136.4,446,,184.92,30.66,6.31,2.91,3.02,48.4,3.43,65.11,1.68,True,True,True,False,-15.19,147.26,14.23,72.15,54.69,80.0,0,4.4,16.63,1.7,True,False,60,5.68,7.66,2.19,9.13,13.76,-15.1,True,True,63.33,-24.46
BIG_2008,BIG,2008,breakout20,9,2008-06-12,60.8,154.5,456,,184.92,33.01,0.41,2.32,2.04,50.76,3.96,87.9,1.54,True,True,True,False,-2.85,166.21,14.82,57.04,94.52,81.67,0,2.49,22.4,0.64,False,False,60,4.39,-5.09,-8.88,-0.94,5.66,-21.15,False,False,53.33,-24.46
BIG_2008,BIG,2008,breakout50,7,2008-06-12,60.8,154.5,456,,184.92,33.01,0.41,2.32,2.04,50.76,3.96,87.9,1.54,True,True,True,False,-2.85,166.21,14.82,57.04,94.52,81.67,0,2.49,22.4,0.64,False,False,60,4.39,-5.09,-8.88,-0.94,5.66,-21.15,False,False,53.33,-24.46
BIG_2008,BIG,2008,breakout20,10,2008-08-05,81.8,163.5,493,,184.92,34.18,1.02,1.16,1.07,90.73,6.32,108.69,1.36,True,True,False,True,-2.01,175.65,6.18,22.51,119.81,58.33,7,6.22,24.27,0.68,False,False,60,-0.88,-4.48,-9.01,-35.11,3.36,-44.44,False,False,38.33,-45.29
BIG_2008,BIG,2008,breakout20,11,2008-08-15,86.4,167.6,501,,184.92,34.71,1.83,0.76,0.85,96.21,5.5,93.79,1.33,True,True,True,True,-0.49,179.92,15.35,21.32,97.55,63.33,9,3.16,21.5,0.31,True,False,60,-3.6,-14.81,-9.08,-52.23,1.79,-52.9,False,False,33.33,-51.86
BIGGQ_2008,BIGGQ,2008,move_start,1,2008-01-09,0.0,0.0,348,,184.92,12.97,-0.23,1.07,1.11,66.28,4.49,54.76,0.49,False,False,False,False,-64.12,4.6,-27.74,-56.11,-56.37,3.33,4,8.03,31.34,1.18,False,False,60,11.72,23.36,29.53,74.94,84.04,-3.47,True,True,81.67,-14.33
BIGGQ_2008,BIGGQ,2008,breakout20,1,2008-01-31,8.5,33.8,363,,184.92,17.36,-1.3,0.75,0.72,82.16,7.0,56.93,0.79,True,False,False,False,-51.98,40.0,8.57,-29.08,-31.68,23.33,1,6.01,29.9,0.7,False,False,60,-3.23,0.29,-2.94,53.97,57.78,-13.59,False,False,78.33,-14.33
BIGGQ_2008,BIGGQ,2008,breakout20,2,2008-02-11,12.5,43.6,370,,184.92,18.63,0.67,1.28,1.35,83.52,7.67,55.3,0.97,True,False,True,False,-48.46,50.24,41.46,-12.0,-28.35,31.67,3,6.29,34.35,0.79,False,False,60,-6.44,-7.84,11.43,48.63,53.78,-12.18,False,False,81.67,-11.69
BIGGQ_2008,BIGGQ,2008,breakout20,3,2008-03-05,21.6,63.7,386,,184.92,21.23,16.05,3.05,3.15,76.34,5.57,59.48,1.33,True,False,True,False,-41.27,71.21,31.62,20.83,-29.42,46.67,3,7.35,30.78,1.3,False,False,60,-0.89,-2.03,8.01,46.3,48.99,-8.57,False,False,80.0,-11.69
BIGGQ_2008,BIGGQ,2008,breakout50,1,2008-03-05,21.6,63.7,386,,184.92,21.23,16.05,3.05,3.15,76.34,5.57,59.48,1.33,True,False,True,False,-41.27,71.21,31.62,20.83,-29.42,46.67,3,7.35,30.78,1.3,False,False,60,-0.89,-2.03,8.01,46.3,48.99,-8.57,False,False,80.0,-11.69
BIGGQ_2008,BIGGQ,2008,gap,1,2008-03-05,21.6,63.7,386,,184.92,21.23,16.05,3.05,3.15,76.34,5.57,59.48,1.33,True,False,True,False,-41.27,71.21,31.62,20.83,-29.42,46.67,3,7.35,30.78,1.3,False,False,60,-0.89,-2.03,8.01,46.3,48.99,-8.57,False,False,80.0,-11.69
BIGGQ_2008,BIGGQ,2008,breakout20,4,2008-03-24,28.4,82.7,398,,184.92,23.69,5.46,1.2,1.14,87.76,5.68,71.55,1.59,True,True,True,False,-34.47,91.05,40.93,47.23,-22.91,65.0,3,5.28,31.46,0.78,True,False,60,-5.87,-4.22,-0.63,43.52,47.24,-11.69,False,False,81.67,-11.47
BIGGQ_2008,BIGGQ,2008,breakout50,2,2008-03-24,28.4,82.7,398,,184.92,23.69,5.46,1.2,1.14,87.76,5.68,71.55,1.59,True,True,True,False,-34.47,91.05,40.93,47.23,-22.91,65.0,3,5.28,31.46,0.78,True,False,60,-5.87,-4.22,-0.63,43.52,47.24,-11.69,False,False,81.67,-11.47
BIGGQ_2008,BIGGQ,2008,breakout20,5,2008-04-24,41.5,92.8,421,,184.92,25.0,1.29,1.49,1.85,88.76,3.98,52.08,1.52,True,True,True,False,-30.84,101.61,7.25,56.25,-5.05,78.33,3,4.56,16.98,1.13,True,False,60,11.44,11.28,8.08,16.12,39.52,-0.08,True,True,65.0,-24.46
BIGGQ_2008,BIGGQ,2008,breakout50,3,2008-04-24,41.5,92.8,421,,184.92,25.0,1.29,1.49,1.85,88.76,3.98,52.08,1.52,True,True,True,False,-30.84,101.61,7.25,56.25,-5.05,78.33,3,4.56,16.98,1.13,True,False,60,11.44,11.28,8.08,16.12,39.52,-0.08,True,True,65.0,-24.46
BIGGQ_2008,BIGGQ,2008,breakout20,6,2008-05-02,44.9,118.3,427,,184.92,28.31,0.11,1.11,1.29,55.26,4.11,60.67,1.59,True,True,True,False,-21.69,128.31,23.46,61.68,18.06,81.67,1,7.87,26.98,0.49,True,False,60,-1.8,1.06,8.76,4.91,23.21,-8.05,False,False,58.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout50,4,2008-05-02,44.9,118.3,427,,184.92,28.31,0.11,1.11,1.29,55.26,4.11,60.67,1.59,True,True,True,False,-21.69,128.31,23.46,61.68,18.06,81.67,1,7.87,26.98,0.49,True,False,60,-1.8,1.06,8.76,4.91,23.21,-8.05,False,False,58.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout20,7,2008-05-13,48.9,121.7,434,,184.92,28.75,0.6,0.74,0.89,62.2,3.53,61.25,1.52,True,True,True,False,-20.47,131.85,31.76,58.23,38.35,81.67,0,1.68,24.98,0.3,True,False,60,-4.07,-0.77,10.89,8.9,21.32,-9.46,False,False,58.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout50,5,2008-05-13,48.9,121.7,434,,184.92,28.75,0.6,0.74,0.89,62.2,3.53,61.25,1.52,True,True,True,False,-20.47,131.85,31.76,58.23,38.35,81.67,0,1.68,24.98,0.3,True,False,60,-4.07,-0.77,10.89,8.9,21.32,-9.46,False,False,58.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout20,8,2008-05-29,55.1,136.4,445,,184.92,30.66,6.31,2.91,3.02,48.4,3.46,65.07,1.68,True,True,True,False,-15.19,147.26,14.23,72.15,54.69,80.0,0,4.4,16.63,1.7,True,False,60,5.68,7.66,2.19,9.13,13.76,-15.1,True,True,63.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout50,6,2008-05-29,55.1,136.4,445,,184.92,30.66,6.31,2.91,3.02,48.4,3.46,65.07,1.68,True,True,True,False,-15.19,147.26,14.23,72.15,54.69,80.0,0,4.4,16.63,1.7,True,False,60,5.68,7.66,2.19,9.13,13.76,-15.1,True,True,63.33,-24.46
BIGGQ_2008,BIGGQ,2008,gap,2,2008-05-29,55.1,136.4,445,,184.92,30.66,6.31,2.91,3.02,48.4,3.46,65.07,1.68,True,True,True,False,-15.19,147.26,14.23,72.15,54.69,80.0,0,4.4,16.63,1.7,True,False,60,5.68,7.66,2.19,9.13,13.76,-15.1,True,True,63.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout20,9,2008-06-12,60.8,154.5,455,,184.92,33.01,0.41,2.32,2.04,50.76,3.96,87.86,1.54,True,True,True,False,-2.85,166.21,14.82,57.04,94.52,81.67,0,2.49,22.4,0.64,False,False,60,4.39,-5.09,-8.88,-0.94,5.66,-21.15,False,False,53.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout50,7,2008-06-12,60.8,154.5,455,,184.92,33.01,0.41,2.32,2.04,50.76,3.96,87.86,1.54,True,True,True,False,-2.85,166.21,14.82,57.04,94.52,81.67,0,2.49,22.4,0.64,False,False,60,4.39,-5.09,-8.88,-0.94,5.66,-21.15,False,False,53.33,-24.46
BIGGQ_2008,BIGGQ,2008,breakout20,10,2008-08-05,81.8,163.5,492,,184.92,34.18,1.02,1.16,1.07,90.73,6.32,108.66,1.36,True,True,False,True,-2.01,175.65,6.18,22.51,119.81,58.33,7,6.22,24.27,0.68,False,False,60,-0.88,-4.48,-9.01,-35.14,3.36,-44.44,False,False,38.33,-45.29
BIGGQ_2008,BIGGQ,2008,breakout20,11,2008-08-15,86.4,167.6,500,,184.92,34.71,1.83,0.76,0.85,96.21,5.5,93.77,1.33,True,True,True,True,-0.49,179.92,15.35,21.32,97.55,63.33,9,3.16,21.5,0.31,True,False,60,-3.6,-14.81,-9.08,-52.23,1.79,-52.9,False,False,33.33,-51.86
BRL_2008,BRL,2008,move_start,1,2008-11-19,0.0,0.0,2234,,437.73,12.6,0.56,0.01,0.01,0.59,6.19,55.7,0.3,False,False,False,False,-81.57,0.08,-79.92,-81.18,-70.34,35.0,13,11.47,80.34,0.08,False,False,22,413.25,404.05,428.89,,437.3,397.78,True,True,100.0,-3.72
BRL_2008,BRL,2008,breakout20,1,2008-11-20,4.5,411.8,2235,,437.73,64.49,409.21,1.59,2.91,59.83,6.06,59.68,1.65,True,True,False,False,-5.65,412.23,4.56,-4.08,50.68,35.0,13,75.4,80.62,1.04,False,False,21,0.78,-0.02,3.8,,4.98,-2.74,False,False,100.0,-3.72
BRL_2008,BRL,2008,gap,1,2008-11-20,4.5,411.8,2235,,437.73,64.49,409.21,1.59,2.91,59.83,6.06,59.68,1.65,True,True,False,False,-5.65,412.23,4.56,-4.08,50.68,35.0,13,75.4,80.62,1.04,False,False,21,0.78,-0.02,3.8,,4.98,-2.74,False,False,100.0,-3.72
BRL_2008,BRL,2008,breakout20,2,2008-12-08,54.5,420.8,2246,,437.73,65.62,1.32,2.85,3.01,82.88,4.55,117.36,1.33,True,True,True,False,-3.99,421.21,273.05,-1.68,56.2,45.0,13,1.18,80.87,0.06,False,False,10,-1.01,0.27,,,3.17,-1.86,,False,100.0,-1.9
BRL_2008,BRL,2008,breakout20,3,2008-12-17,86.4,427.1,2253,,437.73,66.41,0.53,1.01,0.74,80.68,2.43,161.49,1.34,True,True,True,False,-2.84,427.48,351.77,1.82,59.14,55.0,8,1.16,81.09,0.04,True,False,3,,,,,1.94,-1.11,,False,100.0,-1.9
BRL_2008,BRL,2008,breakout50,1,2008-12-17,86.4,427.1,2253,,437.73,66.41,0.53,1.01,0.74,80.68,2.43,161.49,1.34,True,True,True,False,-2.84,427.48,351.77,1.82,59.14,55.0,8,1.16,81.09,0.04,True,False,3,,,,,1.94,-1.11,,False,100.0,-1.9
CLF_2008,CLF,2008,move_start,1,2008-01-23,0.0,0.0,2023,,215.73,44.95,-2.39,2.5,2.39,98.14,6.18,144.16,1.06,False,True,False,False,-15.42,74.56,-9.16,-5.89,11.03,51.67,18,3.01,26.58,0.76,False,False,60,8.54,10.5,33.21,81.66,83.24,0.24,True,True,83.33,-17.69
CLF_2008,CLF,2008,breakout20,1,2008-02-01,6.4,17.1,2030,,215.73,52.65,0.22,0.9,0.71,75.28,6.52,168.47,1.22,True,True,True,True,-1.04,103.24,9.04,10.09,51.84,60.0,16,5.07,27.4,0.58,False,False,60,2.62,11.64,15.77,51.8,60.34,-9.24,False,False,83.33,-17.69
CLF_2008,CLF,2008,breakout50,1,2008-02-01,6.4,17.1,2030,,215.73,52.65,0.22,0.9,0.71,75.28,6.52,168.47,1.22,True,True,True,True,-1.04,103.24,9.04,10.09,51.84,60.0,16,5.07,27.4,0.58,False,False,60,2.62,11.64,15.77,51.8,60.34,-9.24,False,False,83.33,-17.69
CLF_2008,CLF,2008,breakout20,2,2008-02-19,16.4,36.0,2041,,215.73,61.13,2.3,2.01,1.64,34.58,6.04,200.35,1.68,True,True,True,True,-3.18,135.98,43.33,56.28,95.62,76.67,15,7.77,38.82,0.33,False,False,60,2.21,-2.52,-3.41,50.41,56.14,-14.55,False,False,81.67,-17.69
CLF_2008,CLF,2008,breakout50,2,2008-02-19,16.4,36.0,2041,,215.73,61.13,2.3,2.01,1.64,34.58,6.04,200.35,1.68,True,True,True,True,-3.18,135.98,43.33,56.28,95.62,76.67,15,7.77,38.82,0.33,False,False,60,2.21,-2.52,-3.41,50.41,56.14,-14.55,False,False,81.67,-17.69
CLF_2008,CLF,2008,breakout20,3,2008-04-01,42.7,41.8,2070,,215.73,63.73,0.6,1.39,1.54,89.53,6.16,194.01,1.31,True,True,True,True,-1.16,126.03,6.7,21.68,44.89,66.67,11,4.58,18.99,0.75,True,False,60,13.4,15.7,25.41,77.73,84.5,-1.61,True,True,90.0,-12.37
CLF_2008,CLF,2008,breakout50,3,2008-04-02,43.6,47.9,2071,,215.73,66.495,0.23,1.04,1.15,93.7,6.13,194.13,1.41,True,True,True,True,-0.38,135.84,9.09,31.93,44.9,68.33,11,5.83,21.75,0.96,True,False,60,7.26,12.99,20.61,64.82,76.83,-4.05,True,True,90.0,-12.37
CLF_2008,CLF,2008,breakout20,4,2008-04-14,50.9,64.5,2079,,215.73,73.955,0.18,1.12,1.19,86.36,5.75,211.57,1.75,True,True,True,True,-0.83,162.3,23.09,65.56,49.62,80.0,5,4.51,29.17,0.36,False,False,60,8.78,12.67,22.07,43.03,64.9,-3.12,True,True,83.33,-28.43
CLF_2008,CLF,2008,breakout50,4,2008-04-14,50.9,64.5,2079,,215.73,73.955,0.18,1.12,1.19,86.36,5.75,211.57,1.75,True,True,True,True,-0.83,162.3,23.09,65.56,49.62,80.0,5,4.51,29.17,0.36,False,False,60,8.78,12.67,22.07,43.03,64.9,-3.12,True,True,83.33,-28.43
CLF_2008,CLF,2008,breakout20,5,2008-04-28,60.0,85.4,2089,,215.73,83.325,0.4,0.72,0.76,71.37,4.77,241.06,1.63,True,True,True,True,-1.3,195.53,36.45,68.23,73.88,83.33,2,3.74,32.11,0.32,True,False,60,0.34,8.34,16.46,14.08,46.35,-11.36,False,False,75.0,-28.43
CLF_2008,CLF,2008,breakout50,5,2008-04-28,60.0,85.4,2089,,215.73,83.325,0.4,0.72,0.76,71.37,4.77,241.06,1.63,True,True,True,True,-1.3,195.53,36.45,68.23,73.88,83.33,2,3.74,32.11,0.32,True,False,60,0.34,8.34,16.46,14.08,46.35,-11.36,False,False,75.0,-28.43
CLF_2008,CLF,2008,breakout20,6,2008-05-06,65.5,95.7,2095,,215.73,87.975,-2.52,2.32,2.21,81.71,5.15,280.88,1.69,True,True,True,True,-1.68,212.02,24.42,78.85,98.66,81.67,2,3.79,24.12,0.95,True,False,60,6.16,10.74,15.94,23.23,38.62,-3.04,True,True,75.0,-28.43
CLF_2008,CLF,2008,breakout50,6,2008-05-06,65.5,95.7,2095,,215.73,87.975,-2.52,2.32,2.21,81.71,5.15,280.88,1.69,True,True,True,True,-1.68,212.02,24.42,78.85,98.66,81.67,2,3.79,24.12,0.95,True,False,60,6.16,10.74,15.94,23.23,38.62,-3.04,True,True,75.0,-28.43
CLF_2008,CLF,2008,breakout20,7,2008-05-15,71.8,112.4,2102,,215.73,95.495,1.36,2.16,2.02,80.95,4.92,322.03,1.56,True,True,True,True,-0.73,238.69,27.11,64.7,143.61,81.67,2,5.48,23.22,0.48,True,False,60,-1.52,11.73,6.37,-10.05,27.7,-11.69,False,False,65.0,-29.25
