Unnamed: 0,DateTime,Open,High,Low,Close,Volume
227.0,2026-01-09,341.60001,384,334.54001,377.41000,19353200
228.0,2026-01-12,373.97000,395.16000,373.97000,389.26999,14603900
229.0,2026-01-13,393.20001,398,379.41000,389.81000,10818600
230.0,2026-01-14,390,401.20001,377,387.81000,10862500
231.0,2026-01-15,398.82999,423.35001,398.61499,409.23999,14146600
232.0,2026-01-16,425.59000,432.019989,399.70001,413.62000,15703000
233.0,2026-01-20,412.16501,457.37000,412.16501,453.12000,17872400
234.0,2026-01-21,463.049988,501.95001,448.53000,501.29001,21365000
235.0,2026-01-22,501.29001,509.49899,467.56000,503.44000,20607500
236.0,2026-01-23,503.44000,506.29999,463.010010,473.82999,21061100
237.0,2026-01-26,476.48499,494.70001,454.32999,470.79999,13435200
238.0,2026-01-27,481.0050049,503,471.14999,481.42999,14015600
239.0,2026-01-28,500.10001,531.46301,499.14999,527.63000,16486300
240.0,2026-01-29,535.84998,546.75,507.23999,539.29999,23010300
241.0,2026-01-30,651.22998,676.69000,533,576.25,40932100
242.0,2026-02-02,588.81000,674,584.099976,665.23999,28765800
243.0,2026-02-03,694.059998,725,646.20001,695.51001,31213200
244.0,2026-02-04,654,662.78998,582,584.54999,29007600
245.0,2026-02-05,563.75,619.40997,562.099976,576.20001,27725500
246.0,2026-02-06,614.5,615.35999,575.5,597.95001,21327300
247.0,2026-02-09,592.16498,603.97998,551.51001,583.40002,15290700
248.0,2026-02-10,573.88000,582.28003,540.14001,541.64001,15904000
249.0,2026-02-11,578.5,612.79999,575,599.34003,20472700
250.0,2026-02-12,640.54999,668,615.62000,630.28998,23321100
251.0,2026-02-13,610.52502,661.5,586.37000,626.56000,23640400
252.0,2026-02-17,612,628.65002,588.94501,590.59003,19143200
253.0,2026-02-18,582.48999,616.97998,574.5,600.40002,25097600
254.0,2026-02-19,597.33002,634.47998,590.099976,621.090027,19601600
255.0,2026-02-20,616,650.28998,615.65002,649.96997,17001000
256.0,2026-02-23,659.59003,691.53998,644.38000,666.48999,18569400
257.0,2026-02-24,682.5,684.090027,612.91998,638.52002,30408300
258.0,2026-02-25,644.29999,661.20001,624.42999,632.38000,18561500
259.0,2026-02-26,645.73999,659.85999,607,651.90002,23672700
260.0,2026-02-27,627.080017,661.20001,621.27002,635.35999,18208200
261.0,2026-03-02,618.64502,648.79999,597.59998,619.080017,17519900
262.0,2026-03-03,581.64001,593.15997,557.090027,565.40997,20533500
263.0,2026-03-04,586.84003,607.47998,576.29999,599.059998,15614300
264.0,2026-03-05,594.38501,603.53003,559.099976,565.59003,15433600
265.0,2026-03-06,548.25,570.90002,526.63000,527.33002,16108900
266.0,2026-03-09,517,589.51001,517,588.72998,21205500
267.0,2026-03-10,599.22998,636.58002,595.56000,618.89001,18133200
268.0,2026-03-11,625.95001,655.67999,618.79999,655.42999,15815800
269.0,2026-03-12,647,651.98999,612.21002,618.82001,17284100
270.0,2026-03-13,630.75,671.66998,623.059998,661.62000,18806900
271.0,2026-03-16,687.52002,720,687.42999,703.63000,19406300
272.0,2026-03-17,716,721.37000,695.12000,720.16998,14782100
273.0,2026-03-18,730.015015,761.52002,715.5,753.69000,20663100
274.0,2026-03-19,707.15002,776,692,772.090027,21266400
275.0,2026-03-20,772.70001,777.59998,698.34998,709.71002,23508600
276.0,2026-03-23,716,748.78003,678.84003,702.48999,22925100
277.0,2026-03-24,693.69000,711.29999,680.19000,702.47998,14536300
278.0,2026-03-25,651,687.21997,638,677.85999,20618700
279.0,2026-03-26,654,659.65997,602.030029,603.16998,19023800
280.0,2026-03-27,599.75,638.52002,599.37000,615.83002,16684200
281.0,2026-03-30,642.12000,651,558.58301,572.5,20501200
282.0,2026-03-31,589.65002,636.31989,578.41998,635.34003,20453701
